name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
        Sheer Slick Lipstick    ,             Best 		Sellers 	   ,,,"Sale Price₹ 534,00",,4.3 out of 5 stars,137 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/sheer-slick-lipstick/300164.html?dwvar_300164_color=Grapefruit&cgid=lips-lipstick
        SRSLY Satin Lipstick    ,             Best 		Sellers 	   ,,,"Sale Price₹ 321,00",,4.5 out of 5 stars,196 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/srsly-satin-lipstick/300163.html?dwvar_300163_color=Nectar&cgid=lips-lipstick
        Sheer Matte Liquid Lipstick    ,,,,"Sale Price₹ 641,00",,4.7 out of 5 stars,151 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/sheer-matte-liquid-lipstick/400068.html?dwvar_400068_color=Warm%20Verbena&cgid=lips-lipstick
        Metallic Lip Crayon    ,,,"Original Price₹ 428,00","Sale Price₹ 171,00",,4.1 out of 5 stars,40 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/metallic-lip-crayon/700045.html?dwvar_700045_color=Radiant%20Rouge&cgid=lips-lipstick
        Matte Lip Color    ,,,,"Sale Price₹ 570,00",,4.3 out of 5 stars,2082 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/matte-lip-color/400044.html?dwvar_400044_color=Scarlet%20Night&cgid=lips-lipstick
        Runway Ready Lip Palette- Berry Bliss    ,,,"Original Price₹ 855,00","Sale Price₹ 342,00",,4.2 out of 5 stars,32 reviews ,https://www.elfcosmetics.com/en_IN/runway-ready-lip-palette--berry-bliss/83270.html?cgid=lips-lipstick
        Moisturizing Lipstick    ,,,"Original Price₹ 428,00","Sale Price₹ 171,00",,4.0 out of 5 stars,990 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/moisturizing-lipstick/400048.html?dwvar_400048_color=Red%20Carpet&cgid=lips-lipstick
        Liquid Matte Lipstick    ,,,,"Sale Price₹ 641,00",,4.1 out of 5 stars,381 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/liquid-matte-lipstick/400034.html?dwvar_400034_color=Red%20Vixen&cgid=lips-lipstick
        Day to Night Lipstick Duo    ,,,"Original Price₹ 534,00","Sale Price₹ 214,00",,4.1 out of 5 stars,149 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/day-to-night-lipstick-duo/400006.html?dwvar_400006_color=The%20Best%20Berries&cgid=lips-lipstick
        Rose Gold Matte Lip Vault    ,,,,"Sale Price₹ 3.738,00",,4.4 out of 5 stars,44 reviews ,https://www.elfcosmetics.com/en_IN/rose-gold-matte-lip-vault/82107.html?cgid=lips-lipstick
        Hydrating Core Lip Shine    ,,,,"Sale Price₹ 641,00",,4.4 out of 5 stars,105 reviews ,https://www.elfcosmetics.comhttps://www.elfcosmetics.com/en_IN/hydrating-core-lip-shine/300168.html?dwvar_300168_color=Joyful&cgid=lips-lipstick
        Speak for Your e.l.f. Kit    ,,,"Original Price₹ 1.068,00","Sale Price₹ 428,00",,4.5 out of 5 stars,10 reviews ,https://www.elfcosmetics.com/en_IN/speak-for-your-e.l.f.-kit/82286.html?cgid=lips-lipstick
        Workout Ready Lip & Cheek Palette    ,,,"Original Price₹ 855,00","Sale Price₹ 342,00",,4.5 out of 5 stars,53 reviews ,https://www.elfcosmetics.com/en_IN/workout-ready-lip-and-cheek-palette/58010.html?cgid=lips-lipstick
        Runway Ready Lip Palette- Pink Kiss    ,,,"Original Price₹ 855,00","Sale Price₹ 342,00",,4.3 out of 5 stars,18 reviews ,https://www.elfcosmetics.com/en_IN/runway-ready-lip-palette--pink-kiss/83271.html?cgid=lips-lipstick
        Electric Mood x Tiana Lip Duo    ,             New   ,,,"Sale Price₹ 1.282,00",,5.0 out of 5 stars,2 reviews ,https://www.elfcosmetics.com/en_IN/electric-mood-x-tiana-lip-duo/82571.html?cgid=lips-lipstick
        Electric Mood x Pitizion Sheer Stick    ,             New   ,,,"Sale Price₹ 748,00",,4.0 out of 5 stars,1 review ,https://www.elfcosmetics.com/en_IN/electric-mood-x-pitizion-sheer-stick/82691.html?cgid=lips-lipstick
