name,badge_1,badge_2,badge_3,mrp,discounted_price,discount,rating,rating_count,link
"AmazonBasics Steel Zero Gravity Reclining Lounge Portable Chair, Black  ",Prime Day Deal,Sponsored,,"₹6,000","₹3,459","Save ₹2,541 (42%)",4.2 out of 5 stars,"4,056",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A08773332Y83H4IK1FMJ0&url=%2FAmazonBasics-Gravity-Reclining-Lounge-Portable%2Fdp%2FB071173FS8%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dchair%26qid%3D1627318188%26smid%3DAT95IG9ONZD7S%26sr%3D8-1-spons%26psc%3D1&qualifier=1627318188&id=6412896852042533&widgetName=sp_atf
"AmazonBasics Metal, Leather Guest Chair, Black  ",Best sellerPrime Day Deal,Sponsored,,"₹11,000","₹5,799","Save ₹5,201 (47%)",4.3 out of 5 stars,"2,974",https://www.amazon.in/gp/bestsellers/kitchen/5689414031/ref=sr_bs_1_5689414031_1
Wood Art India Teak Wood Modern Ergonomic Rocking Chair Including with Cushion (Gray)  ,,Sponsored,,"₹24,999","₹16,999","Save ₹8,000 (32%)",4.5 out of 5 stars,19,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A06833732K88LG312SX6Y&url=%2FModern-Ergonomic-Rocking-Including-Cushion%2Fdp%2FB0931XYBRC%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Dchair%26qid%3D1627318188%26sr%3D8-3-spons%26psc%3D1&qualifier=1627318188&id=6412896852042533&widgetName=sp_atf
AmazonBasics 5-Position Adjustable Outdoor Chair  ,Prime Day Deal,Sponsored,,"₹11,000","₹5,999","Save ₹5,001 (45%)",4.5 out of 5 stars,229,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A046850020RSKL5XBRAWL&url=%2FAmazonBasics-5-Position-Adjustable-Outdoor-Chair%2Fdp%2FB0749SM7L4%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Dchair%26qid%3D1627318188%26smid%3DAT95IG9ONZD7S%26sr%3D8-4-spons%26psc%3D1&qualifier=1627318188&id=6412896852042533&widgetName=sp_atf
Nilkamal European Plastic Chair (Brown)  ,,,,"₹3,499","₹3,198",Save ₹301 (9%),3.8 out of 5 stars,553,https://www.amazon.in/Nilkamal-Back-Plastic-Chair-Brown/dp/B07V87LYYW/ref=sr_1_5?dchild=1&keywords=chair&qid=1627318188&sr=8-5
"AmazonBasics Steel Zero Gravity Reclining Lounge Portable Chair, Black  ",Prime Day Deal,,,"₹6,000","₹3,459","Save ₹2,541 (42%)",4.2 out of 5 stars,"4,056",https://www.amazon.in/AmazonBasics-Gravity-Reclining-Lounge-Portable/dp/B071173FS8/ref=sr_1_6?dchild=1&keywords=chair&qid=1627318188&smid=AT95IG9ONZD7S&sr=8-6
"AVRO FURNITURE 7756 Plastic Chair | Set of 2 | Matt and Gloss Pattern | for Dining Room, Bedroom, Kitchen, Living Room | Bearing Capacity up to 150Kg | Strong & Sturdy Structure  ",Best sellerPrime Day Deal,,,"₹2,499","₹1,299","Save ₹1,200 (48%)",3.6 out of 5 stars,"1,426",https://www.amazon.in/gp/bestsellers/kitchen/5689449031/ref=sr_bs_6_5689449031_1
"Ikea Italian Chair (Wood , Black)  ",Best seller,,,"₹1,545","₹1,250",Save ₹295 (19%),4.2 out of 5 stars,"1,525",https://www.amazon.in/gp/bestsellers/kitchen/5689456031/ref=sr_bs_7_5689456031_1
"AVRO FURNITURE 9100 Plastic Chairs, Set of 4, Matt and Gloss Pattern, Plastic Chairs for Home, Living Room, Bearing Capacity up to 200Kg, Strong and Sturdy Structure,Brown  ",Prime Day Deal,,,"₹3,999","₹2,299","Save ₹1,700 (43%)",3.7 out of 5 stars,566,https://www.amazon.in/AVRO-Plastic-Capacity-Structure-Guarantee/dp/B081PY3RXV/ref=sr_1_9?dchild=1&keywords=chair&qid=1627318188&smid=AT95IG9ONZD7S&sr=8-9
"Supreme Futura Plastic Chairs for Home and Office (Set of 2, Brown)  ",,,,"₹2,400","₹1,649",Save ₹751 (31%),4.0 out of 5 stars,219,https://www.amazon.in/Supreme-Futura-Stacking-Chair-Brown/dp/B07MBQX6MZ/ref=sr_1_10?dchild=1&keywords=chair&qid=1627318188&sr=8-10
