name,badge_1,badge_2,badge_3,mrp,discounted_price,discount,rating,rating_count,link
"Wakefit Orthopedic Memory Foam 8-inch Single Mattress (75x36x8 inches, Medium Firm)  ",Best seller,Sponsored,,"₹10,830","₹8,664","Save ₹2,166 (20%)",4.6 out of 5 stars,"25,690",https://www.amazon.in/gp/bestsellers/kitchen/5689374031/ref=sr_bs_0_5689374031_1
"Wakefit Dual Comfort Mattress - Hard & Soft, Single Bed Size (72x36x5)  ",,Sponsored,,"₹6,508","₹5,207","Save ₹1,301 (20%)",4.5 out of 5 stars,"13,358",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0556830NUO7GHZ3DASG&url=%2FWakefit-Dual-Comfort-Mattress-5inch%2Fdp%2FB00RACAAWE%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dmattress%26qid%3D1627972458%26sr%3D8-2-spons%26psc%3D1&qualifier=1627972458&id=1765418444720174&widgetName=sp_atf
"SleepyCat Original Orthopedic Gel Memory Foam Mattress, Single Bed Size, Medium Firm (72x36x6 Inches)  ",Limited time deal,Sponsored,,"₹11,489","₹8,113","Save ₹3,376 (29%)",4.5 out of 5 stars,"3,117",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A04307933C4C8LE0PM1OC&url=%2FSleepyCat-Memory-Mattress-72x36x6-inches%2Fdp%2FB078BRGTDM%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Dmattress%26qid%3D1627972458%26smid%3DA2CJ2XQ57TN217%26sr%3D8-3-spons%26psc%3D1&qualifier=1627972458&id=1765418444720174&widgetName=sp_atf
"Duroflex LiveIn - Pressure Relieving, Memory Foam, Roll Pack, 6 Inch King Size Medium Firm Mattress with Superior Comfort and Anti Microbial Fabric (75 X 72 X 6 Inches)  ",Limited time deal,Sponsored,,"₹19,999","₹11,589","Save ₹8,410 (42%)",4.3 out of 5 stars,"1,644",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A10317132H9QDMVMAD3WL&url=%2FDuroflex-Livein-Microbial-Fabric-Mattress%2Fdp%2FB08932JSYX%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Dmattress%26qid%3D1627972458%26sr%3D8-4-spons%26psc%3D1&qualifier=1627972458&id=1765418444720174&widgetName=sp_atf
Sleepwell Starlite Discover 4-inch Firm Single Size Foam Mattress (72*36*4 Inches)  ,,,,"₹3,357","₹3,189",Save ₹168 (5%),4.0 out of 5 stars,"4,082",https://www.amazon.in/Sleepwell-Starlite-Discover-Mattress-72x36x4/dp/B07SLDL15B/ref=sr_1_5?dchild=1&keywords=mattress&qid=1627972458&sr=8-5
"SleepX Dual Comfort Mattress - Medium Soft & Hard - King Bed Size (Orange, 78x72x5)  ",,,,"₹16,248","₹8,499","Save ₹7,749 (48%)",4.3 out of 5 stars,"4,339",https://www.amazon.in/SleepX-Presented-Sleepwell-Dual-mattress/dp/B07RP9LFKB/ref=sr_1_6?dchild=1&keywords=mattress&qid=1627972458&sr=8-6
"Wakewell Cotton Single Bed, Foldable, Light Weight Mattress Soft Medium Gadda (Multicolour, 1 Sleeping Capacity, 3 x 6 ft or 72 x 36 Inch)  ",,,,"₹1,599",₹546,"Save ₹1,053 (66%)",3.6 out of 5 stars,536,https://www.amazon.in/Wakewell-Cotton-Foldable-Mattress-Multicolour/dp/B0918Y7WSN/ref=sr_1_7?dchild=1&keywords=mattress&qid=1627972458&sr=8-7
"SUGANDHA Large Soft Cotton Single Mattress with 2 Sleeping Capacity (72X48X4-Inch, Multicolour)  ",,,,₹799,₹599,Save ₹200 (25%),3.7 out of 5 stars,"1,522",https://www.amazon.in/SUGANDHA-Multicolour-Mattress-Sleeping-_72X48X4-Inch/dp/B07YZ7WYDG/ref=sr_1_8?dchild=1&keywords=mattress&qid=1627972458&sr=8-8
"ATOOTFUSION Soft Cotton Foldable Light Weight Filled Single Firm Mattress| Gadda (Multicoloured, 1 Sleeping Capacity, 3 x 6 ft or 72 x 36 Inches)  ",,,,"₹1,998",₹598,"Save ₹1,400 (70%)",3.8 out of 5 stars,"1,231",https://www.amazon.in/ATOOTFUSION-Multicolour-Mattress-Sleeping-Capacity/dp/B084T34SN9/ref=sr_1_9?dchild=1&keywords=mattress&qid=1627972458&sr=8-9
Padam Shree Soft Foldable EPE Foam 4 Fold 2 inch Single Bed Mattress (72x35x2 inch)  ,,,,"₹3,100",₹779,"Save ₹2,321 (75%)",3.6 out of 5 stars,149,https://www.amazon.in/Padam-Shree-Foldable-Mattress-72x35x2/dp/B08JCZT6FF/ref=sr_1_10?dchild=1&keywords=mattress&qid=1627972458&sr=8-10
"SUGANDHA 2 inch Single Bed Folding Pure EPE Foam Mattress for Travel, Picnic (72X35X2, Medium)  ",,,,"₹1,499",₹799,Save ₹700 (47%),3.5 out of 5 stars,135,https://www.amazon.in/SUGANDHA-Single-Folding-Mattress-72X35X2/dp/B08VRCRRQY/ref=sr_1_11?dchild=1&keywords=mattress&qid=1627972458&sr=8-11
