name,badge_1,badge_2,badge_3,mrp,discounted_price,discount,rating,rating_count,link
"The Sleep Company SmartGRID Luxe 8"" Mattress - Queen Bed (72x60x8 inches)  ",Limited time deal,Sponsored,,"₹42,900","₹25,490","Save ₹17,410 (41%)",4.7 out of 5 stars,621,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A058287634R823H7PI94K&url=%2FSleep-Company-SmartGRID-Luxe-Mattress%2Fdp%2FB083GKMLXF%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dmattress%26qid%3D1627750799%26smid%3DA1Y39PCFBV6X3X%26sr%3D8-1-spons%26psc%3D1&qualifier=1627750799&id=6483377692434011&widgetName=sp_atf
"SleepX Dual Comfort Mattress - Medium Soft & Hard - King Bed Size (Orange, 72x72x6)  ",Limited time deal,Sponsored,,"₹16,998","₹9,479","Save ₹7,519 (44%)",4.3 out of 5 stars,"4,294",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0145623ZY73506Q8WKP&url=%2FSleepX-Presented-Sleepwell-Dual-mattress%2Fdp%2FB07RN7V7MR%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dmattress%26qid%3D1627750799%26sr%3D8-2-spons%26psc%3D1&qualifier=1627750799&id=6483377692434011&widgetName=sp_atf
Duroflex Durobond NXT Queen Size Double Sided High Density Coir Mattress (75 * 60 * 5 Inches)  ,,Sponsored,,"₹15,860","₹13,211","Save ₹2,649 (17%)",4.1 out of 5 stars,212,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A04906371KJBY9XM7I991&url=%2FDuroflex-Durobond-NXT-Density-Mattress%2Fdp%2FB081RMMLMF%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Dmattress%26qid%3D1627750799%26sr%3D8-3-spons%26psc%3D1&qualifier=1627750799&id=6483377692434011&widgetName=sp_atf
"Springtek HealthSpa Orthoapedic 5 inches Coir, Bonded Foam King Size Mattress (Multi, 72x72x5)  ",,Sponsored,,"₹15,999","₹11,499","Save ₹4,500 (28%)",4.4 out of 5 stars,235,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A00136221R7M2CVFBR0X6&url=%2FSpringtek-Luxury-Boom-Health-Mattress-72x72x5%2Fdp%2FB07DM3R6PB%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Dmattress%26qid%3D1627750799%26sr%3D8-4-spons%26psc%3D1&qualifier=1627750799&id=6483377692434011&widgetName=sp_atf
Sleepwell Starlite Discover 4-inch Firm Single Size Foam Mattress (72*36*4 Inches)  ,,,,"₹3,357","₹3,189",Save ₹168 (5%),4.0 out of 5 stars,"4,038",https://www.amazon.in/Sleepwell-Starlite-Discover-Mattress-72x36x4/dp/B07SLDL15B/ref=sr_1_5?dchild=1&keywords=mattress&qid=1627750799&sr=8-5
"SleepX Dual Comfort Mattress - Medium Soft and Hard - Queen Bed Size (Orange, 72*36*5)  ",,,,"₹6,500","₹5,219","Save ₹1,281 (20%)",4.3 out of 5 stars,"4,294",https://www.amazon.in/SleepX-Presented-Sleepwell-Dual-mattress/dp/B07RVLYB6M/ref=sr_1_6?dchild=1&keywords=mattress&qid=1627750799&sr=8-6
"Wakewell Cotton Single Bed, Foldable, Light Weight Mattress Soft Medium Gadda (Multicolour, 1 Sleeping Capacity, 3 x 6 ft or 72 x 36 Inch)  ",,,,"₹1,599",₹546,"Save ₹1,053 (66%)",3.6 out of 5 stars,504,https://www.amazon.in/Wakewell-Cotton-Foldable-Mattress-Multicolour/dp/B0918Y7WSN/ref=sr_1_7?dchild=1&keywords=mattress&qid=1627750799&sr=8-7
"SUGANDHA Large Soft Cotton Single Mattress with 2 Sleeping Capacity (72X48X4-Inch, Multicolour)  ",,,,₹799,₹599,Save ₹200 (25%),3.7 out of 5 stars,"1,512",https://www.amazon.in/SUGANDHA-Multicolour-Mattress-Sleeping-_72X48X4-Inch/dp/B07YZ7WYDG/ref=sr_1_8?dchild=1&keywords=mattress&qid=1627750799&sr=8-8
"Padam Shree 4 Inch Dual Comfort Reversible Foldable EPE Foam Single Bed Mattress for Travel, Picnic 3x6 (Premium Brown)  ",,,,"₹4,999","₹1,939","Save ₹3,060 (61%)",3.4 out of 5 stars,17,https://www.amazon.in/Padam-Shree-Reversible-Foldable-Mattress/dp/B0966XMGXZ/ref=sr_1_9?dchild=1&keywords=mattress&qid=1627750799&sr=8-9
Padam Shree Soft Foldable EPE Foam 4 Fold 2 inch Single Bed Mattress (72x35x2 inch)  ,,,,"₹3,100",₹779,"Save ₹2,321 (75%)",3.5 out of 5 stars,138,https://www.amazon.in/Padam-Shree-Foldable-Mattress-72x35x2/dp/B08JCZT6FF/ref=sr_1_10?dchild=1&keywords=mattress&qid=1627750799&sr=8-10
"PumPum EPE Foam 3 Fold Single Bed, Foldable, Light Weight Mattress Soft Medium Gadda (1 Sleeping Capacity, 3 x 6 ft or 72 x 36 Inch,Mix Color)  ",,,,₹999,₹699,Save ₹300 (30%),1.6 out of 5 stars,3,https://www.amazon.in/EPE-Foam-Fold-Foldable-Mattress/dp/B0995TQH5H/ref=sr_1_11?dchild=1&keywords=mattress&qid=1627750799&sr=8-11
"SUGANDHA 2 inch Single Bed Folding Pure EPE Foam Mattress for Travel, Picnic (72X35X2, Medium)  ",,,,"₹1,499",₹799,Save ₹700 (47%),3.5 out of 5 stars,131,https://www.amazon.in/SUGANDHA-Single-Folding-Mattress-72X35X2/dp/B08VRCRRQY/ref=sr_1_12?dchild=1&keywords=mattress&qid=1627750799&sr=8-12
"Padam Shree Pure Soft Cotton and PU Foam 2 inch Foldable Single Mattress , 72x35x2 inch  ",,,,"₹3,200","₹1,049","Save ₹2,151 (67%)",3.5 out of 5 stars,225,https://www.amazon.in/Padam-Shree-Mattresses-Mattress-Extremely/dp/B08JKPQC34/ref=sr_1_13?dchild=1&keywords=mattress&qid=1627750799&sr=8-13
"AnuAshi Box Soft Cotton Filled Cheque Style Mattress for Good Sleeping Experience (Multicolour , 6x3 ft )  ",,,,"₹3,000",₹929,"Save ₹2,071 (69%)",3.5 out of 5 stars,139,https://www.amazon.in/AnuAshi-Mattress-Sleeping-Experience-Multicolour/dp/B08YXMM9YP/ref=sr_1_14?dchild=1&keywords=mattress&qid=1627750799&sr=8-14
"COMFIEE Sale Active Single Bed Black Cotton Folding Mattress/Gadda for Students, PG, Hostel, Picnic -3 x 6 Feet ft, White Colour  ",,,,₹999,₹799,Save ₹200 (20%),3.4 out of 5 stars,4,https://www.amazon.in/COMFIEE-Active-Folding-Mattress-Students/dp/B08V7M217V/ref=sr_1_15?dchild=1&keywords=mattress&qid=1627750799&sr=8-15
"Padam Shree Extremely Soft Cum Foldable Pure 2 Inch Single PU Foam Orthopaedic Mattress (Medium, Multicolour, 72x35x2)  ",,,,"₹2,999","₹1,099","Save ₹1,900 (63%)",2.8 out of 5 stars,45,https://www.amazon.in/Padam-Shree-Extremely-Orthopaedic-Multicolour/dp/B08P7MWYYQ/ref=sr_1_16?dchild=1&keywords=mattress&qid=1627750799&sr=8-16
"winifred 2 Inch Dual Comfort Reversible Foldable EPE Foam Single 3 Fold Bed Mattress (Medium, 72 x 35 x 2 Inch)  ",,,,"₹3,100",₹799,"Save ₹2,301 (74%)",3.7 out of 5 stars,48,https://www.amazon.in/winifred-Comfort-Reversible-Foldable-Mattress/dp/B08ZJRWD69/ref=sr_1_17?dchild=1&keywords=mattress&qid=1627750799&sr=8-17
"PumPum Single Bed Multicolor Super Soft Cotton Mattress (72 * 36 * 3 Inch, Multicolor)  ",,,,₹499,₹495,Save ₹4 (1%),3.4 out of 5 stars,18,https://www.amazon.in/PumPum-Single-Multicolor-Cotton-Mattress/dp/B08XXWC5P2/ref=sr_1_18?dchild=1&keywords=mattress&qid=1627750799&sr=8-18
"CHILLI BILLI Single Bed Folding EPE Foam Mattress 3 Fold Mattress for Travel, Picnic (Mattresses 2 inch Single Bed) Multicolor ((Single Bed)(72x35x2)) - 3 FOLD  ",,,,"₹2,750",₹799,"Save ₹1,951 (71%)",3.3 out of 5 stars,5,https://www.amazon.in/CHILLI-BILLI-Mattress-Mattresses-Multicolor/dp/B08X8GSXSP/ref=sr_1_19?dchild=1&keywords=mattress&qid=1627750799&sr=8-19
Padam Shree Box Soft Cotton Filled Cheque Style Mattress Gadda for Good Sleeping Experience (Box 6x3)(4 Inch Thickness)(Multi)  ,,,,"₹1,999",₹649,"Save ₹1,350 (68%)",,,https://www.amazon.in/Padam-Shree-Mattress-Experience-Thickness/dp/B099SG88CV/ref=sr_1_20?dchild=1&keywords=mattress&qid=1627750799&sr=8-20
Amore Bond Dual Comfort 4.5 inch High Resilience & Rebonded Foam Orthopedic Double Size Mattress (78x48x4.5).  ,,Sponsored,,"₹15,216","₹9,769","Save ₹5,447 (36%)",4.3 out of 5 stars,43,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07436312H31SZIPJJOUO&url=%2FDensity-Orthopedic-Rebonded-Mattress-78x48x4-5%2Fdp%2FB07VK4V967%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Dmattress%26qid%3D1627750799%26sr%3D8-21-spons%26psc%3D1&qualifier=1627750799&id=6483377692434011&widgetName=sp_mtf
"Amore Backmaster 6 inch Eurotop Memory Foam, Crystal Cool Gel & Rebonded Foam Orthopedic King Size Mattress (78x72x6).  ",Limited time deal,Sponsored,,"₹63,627","₹29,587","Save ₹34,040 (53%)",3.8 out of 5 stars,6,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07426151I5Y3RXII26G&url=%2FInternational-Backmaster-Eurotop-Crystal-Mattress%2Fdp%2FB07VMRBBYC%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Dmattress%26qid%3D1627750799%26smid%3DA2IAXX6JU4LOXT%26sr%3D8-22-spons%26psc%3D1&qualifier=1627750799&id=6483377692434011&widgetName=sp_mtf
