name,badge_1,badge_2,mrp,discounted_price,discount,rating,rating_count,link
Nestle CERELAC Baby Cereal with Milk Multigrain &...,Bestseller,,,272 ,,4.4,                                (36 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/nestle/nestle-cerelac-baby-cereal-with-milk-multigrain-and-fruits-from-12-months-300-gm-bag-in-box-pack/578552/product-detail
Nestle CERELAC Baby Cereal with Milk 5 Grains & Fruits...,Bestseller,,,282 ,,4.38,                                (24 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/nestle/nestle-cerelac-baby-cereal-with-milk-5-grains-and-fruits-from-18-to-24-months-300-gm-bag-in-box-pack/906986/product-detail
Nestle CERELAC Baby Cereal with Milk Multigrain Dal...,Bestseller,,,272 ,,4.46,                                (18 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/nestle/nestle-cerelac-baby-cereal-with-milk-multigrain-dal-veg-from-12-months-300-gm-bag-in-box-pack/578553/product-detail
Nestle CERELAC Baby Cereal with Milk Khichdi with...,Bestseller,,,246 ,,3.92,                                (33 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/nestle/nestle-cerelac-baby-cereal-with-milk-khichdi-with-vegetables-and-ghee-from-8-months-300-gm-bag-in-box-pack/2283836/product-detail
Nestle CERELAC Baby Cereal with Milk Wheat Apple...,Bestseller,,,212 ,,4.46,                                (17 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/nestle/nestle-cerelac-baby-cereal-with-milk-wheat-apple-carrot-from-6-months-300-gm-bag-in-box-pack/2768174/product-detail
Nestle CERELAC Baby Cereal with Milk 5 Grains &...,,,,282 ,,4.48,                                (3 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/nestle/nestle-cerelac-baby-cereal-with-milk-5-grains-and-vegetables-from-18-to-24-month-bag-in-box-pack-300-gm/3200129/product-detail
Nestle CERELAC Baby Cereal with Milk Wheat Apple...,,,,235 ,,4.49,                                (40 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/nestle/nestle-cerelac-baby-cereal-with-milk-wheat-apple-cherry-from-8-months-300-gm-bag-in-box-pack/578546/product-detail
Nestle CERELAC Baby Cereal with Milk Ragi Apple From 8...,,,,251 ,,4.09,                                (14 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/nestle/nestle-cerelac-baby-cereal-with-milk-ragi-apple-from-8-months-300-gm-bag-in-box-pack/2443063/product-detail
Nestle CERELAC Baby Cereal with Milk Wheat Honey Dates...,,,,261 ,,4.46,                                (15 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/nestle/nestle-cerelac-baby-cereal-with-milk-wheat-honey-dates-from-10-months-300-gm-bag-in-box-pack/578548/product-detail
Nestle CERELAC Baby Cereal with Milk Wheat Rice Mixed...,,,,261 ,,4.45,                                (34 Reviews)                                       ,https://www.firstcry.com//www.firstcry.com/nestle/nestle-cerelac-baby-cereal-with-milk-wheat-rice-mixed-fruit-from-10-months-300-gm-bag-in-box-pack/578550/product-detail
