name,badge_1,badge_2,badge_3,badge_4,mrp,discounted_price,discount,rating,rating_count,link
Little kids® Presents Stroller Rotating Wheels and Adjustable Seat(Blue),,,,,"Rs. 6,999","Rs.  2,565",63% Off,5.0,(1),https://www.snapdeal.com/product/little-kids-presents-stroller-rotating/675355613125#bcrumbSearch:stroller
Avani Baby Cradle Cot Cum Stroller Model C2 Pink,,,13 orders in last 1 day,,"Rs. 6,999","Rs.  2,710",61% Off,3.0,(2),https://www.snapdeal.com/product/avani-baby-cradle-cot-cum/679557858904#bcrumbSearch:stroller
Mee Mee Pram Cum Stroller With Rocking Function (Red),,7 left!,,,"Rs. 9,999","Rs.  7,617",24% Off,5.0,(1),https://www.snapdeal.com/product/mee-mee-pram-with-rocker/681463535904#bcrumbSearch:stroller
Mee Mee Advanced Baby Pram with Shock Absorber Wheels (Red),,1 left!,,,"Rs. 7,499","Rs.  5,811",23% Off,3.8,(4),https://www.snapdeal.com/product/mee-mee-advanced-baby-pram/664898351089#bcrumbSearch:stroller
Little kids® Dreams New Born Baby Stroller Rocker with Umberlla Net- Canopy and Wheels for New Born Infants(Blue),,,,,"Rs. 6,999","Rs.  2,599",63% Off,,,https://www.snapdeal.com/product/little-kids-dreams-new-born/645110972580#bcrumbSearch:stroller
Pindia Fancy Red Kangaroo Style Baby Carrier,,,,,Rs. 957,Rs.  419,56% Off,3.8,(29),https://www.snapdeal.com/product/pindia-fancy-red-kangaroo-style/677525449801#bcrumbSearch:stroller
Pindia Body Strap Blue New born Baby Carrier,,,,,Rs. 844,Rs.  439,48% Off,3.299999999999999,(26),https://www.snapdeal.com/product/pindia-body-strap-blue-baby/685684677374#bcrumbSearch:stroller
Little Pumpkin Kiddie Kingdom Red for New Born Baby,,,,,"Rs. 4,500","Rs.  2,967",34% Off,4.3,(24),https://www.snapdeal.com/product/little-pumpkin-kiddie-kingdom-red/658039961577#bcrumbSearch:stroller
Mee Mee Stroller Navy Blue Strollers,,1 left!,,,"Rs. 5,499","Rs.  4,182",24% Off,5.0,(1),https://www.snapdeal.com/product/mee-mee-stroller-navy-blue/2012130723#bcrumbSearch:stroller
"Safe O Kid Stroller Seat Cover Clips, Pram Toy Holder, Buggy Accessory for Baby, Black",,,,,Rs. 329,Rs.  179,46% Off,,,https://www.snapdeal.com/product/safe-o-kid-stroller-seat/622128169423#bcrumbSearch:stroller
Mee Mee Easy to Push Baby Pram with Quick One-Hand Folding (Navy Blue),,5 left!,,,"Rs. 6,499","Rs.  4,902",25% Off,5.0,(1),https://www.snapdeal.com/product/mee-mee-easy-to-push/652302522977#bcrumbSearch:stroller
Mee Mee Stroller MM-8369 Green,,1 left!,,,"Rs. 5,499","Rs.  4,203",24% Off,4.5,(2),https://www.snapdeal.com/product/mee-mee-green-stroller/664004059336#bcrumbSearch:stroller
